Country Name,Series Name,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Samoa,GDP per capita (constant 2015 US$),4081.15535978003,4201.45663738908,4007.91092846814,3976.39289268132,3967.23730470679,4084.36083819933,4373.23792440391,4393.37316255965,4321.00518344962,4466.08075482035,4283.0728033797805,3945.71948874755,3710.62462714769,4003.07590158729
Samoa,"Life expectancy at birth, total (years)",71.451,71.393,71.159,71.229,71.142,71.06,71.003,70.991,71.052,70.269,70.727,71.096,71.55,71.698
San Marino,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",8,8,8,8,8,8,7,7,7,7,46,35,22,8
San Marino,GDP per capita (constant 2015 US$),49672.6977770842,46450.0251706982,42082.5554467713,42293.4870685544,42492.8509160139,43146.8240435428,43886.2146896896,43057.7784775102,42818.6962696679,43525.4225717352,40506.8521137898,46834.1395065822,51277.3460993917,16220.846707282954
San Marino,"Life expectancy at birth, total (years)",83.464,83.713,83.943,84.175,84.394,84.596,84.775,84.933,85.095,85.257,82.65,83.539,85.708,85.706
Sao Tome and Principe,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",170,164,158,150,138,128,119,110,100,95,92,98,82,75
Sao Tome and Principe,GDP per capita (constant 2015 US$),1216.3502521663,1214.96130276731,1225.6945255615,1263.70423995281,1301.32146445028,1298.10946596396,1342.533807689,1375.59403284199,1413.84348618541,1420.66008316091,1430.84119299096,1428.28676097975,1403.23356704678,1380.60169416257
Sao Tome and Principe,"Life expectancy at birth, total (years)",63.867,64.122,64.505,64.93,65.478,66.023,66.563,67.074,67.602,68.043,67.979,68.026,69.237,69.718
Saudi Arabia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",11,10,9,9,8,8,8,8,8,8,11,12,9,7
Saudi Arabia,GDP per capita (constant 2015 US$),21452.2279704984,22754.1058113664,22997.746224663,22338.5338759623,22628.601848725,22453.571552265,22035.8042885977,22219.9383333817,23523.9456479821,23886.9767401289,21944.785821998,23633.8601193936,24304.9858794751,23331.7694701019
Saudi Arabia,"Life expectancy at birth, total (years)",75.616,75.808,76.09,76.517,77.116,77.776,78.354,78.721,78.75,78.313,77.596,77.089,77.31,78.732
Senegal,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",436,415,405,385,373,357,345,325,305,286,252,263,228,237
Senegal,GDP per capita (constant 2015 US$),1153.53431121583,1139.74447892639,1154.05677992367,1147.3859217191,1180.7987108505,1218.00613555438,1257.40906915928,1312.10932776049,1355.09610863712,1379.60875249861,1361.79143748646,1414.5395109385,1432.86013001798,1463.19101905166
Senegal,"Life expectancy at birth, total (years)",64.221,64.799,65.229,65.638,66.001,66.451,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683
Serbia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",13,13,13,13,13,13,13,13,12,12,16,26,14,11
Serbia,GDP per capita (constant 2015 US$),5690.7032693018,5737.00119892159,5739.30750190714,5793.33614236087,5716.5404784933,5820.3215576888,6024.95753018527,6200.26060347164,6524.0796846826,6870.75746352687,6850.96677811138,7465.67530944906,7857.40327149497,8210.55401378745
Serbia,"Life expectancy at birth, total (years)",74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.780487804878,75.2365853658537,76.2209756097561
Seychelles,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",50,50,49,48,46,46,47,47,49,48,51,74,89,42
Seychelles,GDP per capita (constant 2015 US$),12313.5566919249,13843.7116081878,14135.0010570653,14050.3135581314,14395.6158118771,15333.1051727105,16962.6753972731,17921.5731976918,18628.1862276696,19481.6461053742,17048.361729788,17005.0422063679,16188.7813275605,16715.2650923889
Seychelles,"Life expectancy at birth, total (years)",73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,73.7024390243903,74.9585365853659
Sierra Leone,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",1018,967,915,842,821,730,633,578,491,464,422,403,370,354
Sierra Leone,GDP per capita (constant 2015 US$),869.552043593205,898.064605764694,1008.71326115035,1191.69433194611,1216.61116951572,945.148168480629,981.743978922239,994.582742641008,1005.24821808651,1036.22706679474,999.888885139707,1035.03777484863,1066.03912308826,1102.44133602893
Sierra Leone,"Life expectancy at birth, total (years)",51.927,52.594,53.159,54.051,54.281,55.454,56.937,57.761,59.059,59.593,59.694,60.26,61.275,61.786
Singapore,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",10,10,10,9,9,8,8,8,8,7,13,20,34,6
Singapore,GDP per capita (constant 2015 US$),48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56899.485124515,59414.6549459103,61216.1250918658,61333.6563161696,59144.3539186758,67638.6459886659,67948.8928271514,65422.4603166668
Singapore,"Life expectancy at birth, total (years)",81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,82.8951219512195
Slovak Republic,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",5,5,5,5,5,5,5,5,5,5,4,12,5,4
Slovak Republic,GDP per capita (constant 2015 US$),14596.1478430022,14950.8735594537,15159.6571004823,15249.8825237603,15647.6491148855,16442.0760860018,16740.7414999051,17195.2888048325,17869.0149419565,18250.9802872053,17763.8564029317,18821.1163135169,18959.6818363057,19238.7622372766
Slovak Republic,"Life expectancy at birth, total (years)",75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,76.9658536585366,78.0170731707317
Slovenia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",7,6,6,6,6,5,5,5,4,4,12,8,15,3
Slovenia,GDP per capita (constant 2015 US$),20444.1199248351,20535.4157335883,19894.8697893882,19704.2184304723,20228.7077025728,20697.2748530619,21309.7120251737,22397.7638081191,23293.9665948387,23943.1796396034,22811.8052853002,24659.2499013385,25276.9355802471,25708.8691396365
Slovenia,"Life expectancy at birth, total (years)",79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.9780487804878
Solomon Islands,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",148,147,146,147,147,146,143,140,136,135,131,153,126,123
Solomon Islands,GDP per capita (constant 2015 US$),2058.95426620207,2132.01998399541,2105.90758922315,2136.72036781191,2085.15500132222,2045.47889485251,2084.24598380679,2075.36230008714,2061.89784418456,2043.07578936317,1930.64258596415,1933.17055918223,1932.78966817916,1945.14986518195
Solomon Islands,"Life expectancy at birth, total (years)",68.669,68.824,68.961,69.007,68.984,69.323,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528
Somalia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",1062,972,894,855,816,784,754,716,727,656,655,726,622,563
Somalia,GDP per capita (constant 2015 US$),329.970524319027,349.577469611358,369.617226464266,397.108794017201,417.516794459335,445.583078625015,458.921476933292,506.501096987553,498.981062089377,494.559375806552,463.032522124252,461.842091966231,460.299643149511,465.160693722591
Somalia,"Life expectancy at birth, total (years)",48.9,32.453,49.138,54.016,54.442,55.056,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816
South Africa,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",226,202,194,180,162,150,141,134,128,119,118,191,129,118
South Africa,GDP per capita (constant 2015 US$),5953.94506512821,6067.12482726885,6121.55783860713,6170.87670863373,6155.00589462516,6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272,5756.19549409213,5783.86090401536,5747.41965032482
South Africa,"Life expectancy at birth, total (years)",58.886,60.602,61.737,62.388,63.184,64.053,64.749,65.422,65.726,66.071,65.15,62.01,65.454,66.139
South Sudan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",776,770,755,771,1216,1436,1629,1662,913,745,729,749,704,692
South Sudan,GDP per capita (constant 2015 US$),72333.9848623762,53259.2552138539,1258.78938578996,NA,NA,945.148168480629,NA,32071.6987359019,NA,NA,59144.3539186758,54458.3535600817,638.005183858289,1059.75863047307
South Sudan,"Life expectancy at birth, total (years)",57.485,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617
Spain,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",4,4,4,4,4,4,3,3,3,3,4,4,4,3
Spain,GDP per capita (constant 2015 US$),25766.2515889226,25510.5579601069,24763.5682703688,24490.2279309777,24937.0366118341,25969.8383138327,26704.3435828513,27413.3287630157,27947.3177652619,28291.6306843873,25073.7209751005,26721.1481805453,28168.3670415397,28569.8436482338
Spain,"Life expectancy at birth, total (years)",81.6268292682927,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.2317073170732,83.1780487804878,83.1341463414634,83.8829268292683
Sri Lanka,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",26,25,24,23,23,22,22,21,21,20,23,34,22,18
Sri Lanka,GDP per capita (constant 2015 US$),2994.79585926731,3234.29773884142,3486.86498954517,3731.15570563116,3932.2601057325,4060.13139670248,4217.25021944232,4440.51155042957,4495.71046284418,4458.43442725849,4229.74962899734,4360.56656284016,4035.65116324423,3968.6762893616
Sri Lanka,"Life expectancy at birth, total (years)",74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483
St. Kitts and Nevis,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",92,90,88,82,82,76,75,74,78,74,80,111,99,74
St. Kitts and Nevis,GDP per capita (constant 2015 US$),17688.0690103409,17958.6813977053,17770.4963640576,18773.8926898397,20187.8061975481,20328.8003530109,21133.6575914414,21191.6047083703,21635.4972146482,22274.591411543,18887.4362551531,19021.4594824501,21047.3636286568,21505.7244171915
St. Kitts and Nevis,"Life expectancy at birth, total (years)",71.452,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145
St. Lucia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",56,56,55,53,49,46,46,43,41,43,43,94,48,44
St. Lucia,GDP per capita (constant 2015 US$),10191.3326312581,10576.9166019205,10517.2962861137,10259.9336790247,10369.9770417343,10334.9225558425,10644.1189999038,10960.6049819498,11233.9485189504,11114.7780538251,8379.30975677286,9337.0177901296,11224.2497461512,11440.0632358822
St. Lucia,"Life expectancy at birth, total (years)",72.768,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697
St. Vincent and the Grenadines,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",59,59,61,73,64,59,52,58,56,58,57,105,56,56
St. Vincent and the Grenadines,GDP per capita (constant 2015 US$),6671.2735357515,6667.81702530981,6783.80062180219,6989.48254510922,7116.35480304653,7353.73556054184,7702.61696422722,7864.94736898375,8171.70522599219,8285.71577107771,8025.28499765773,8139.63685875735,8790.37418570094,9385.71082837004
St. Vincent and the Grenadines,"Life expectancy at birth, total (years)",70.66,70.609,70.539,70.091,70.355,70.463,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23
Sudan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",370,357,340,327,309,298,288,277,268,262,273,305,263,256
Sudan,GDP per capita (constant 2015 US$),1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,767.248779296875
Sudan,"Life expectancy at birth, total (years)",62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331
Suriname,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",134,126,122,121,120,115,109,105,101,97,94,144,88,84
Suriname,GDP per capita (constant 2015 US$),8603.90786745855,9003.28597674886,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7195.10209033209
Suriname,"Life expectancy at birth, total (years)",69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631
Sweden,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",5,5,5,5,5,5,5,5,5,4,5,5,5,4
Sweden,GDP per capita (constant 2015 US$),48204.6580784176,49355.6899419737,48788.8671231037,48927.5973053354,49556.7005007699,51197.9529341175,51746.6969632478,51985.932464245,52363.3829181296,53156.8613091273,51715.78104096,54458.3535600817,54878.2919511876,54449.7982042953
Sweden,"Life expectancy at birth, total (years)",81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561
Switzerland,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",7,7,7,7,6,6,7,6,6,6,5,4,4,5
Switzerland,GDP per capita (constant 2015 US$),81315.4228645667,81874.3361860796,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84637.0132313179,88520.3220012179,90043.4100399046,89555.5599814123
Switzerland,"Life expectancy at birth, total (years)",82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.6048780487805,84.0560975609756
Syrian Arab Republic,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",19,21,22,25,25,24,23,23,21,24,23,30,21,20
Syrian Arab Republic,GDP per capita (constant 2015 US$),1526.36894402751,1542.71957174916,1142.29080150598,884.329813332104,847.659877206276,847.731631942565,802.969498335502,795.883216970859,792.413811698757,771.518695271305,740.811397013438,734.334236323426,712.272278200037,16220.846707282954
Syrian Arab Republic,"Life expectancy at birth, total (years)",73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12
Tajikistan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",26,25,23,21,21,20,20,17,16,16,25,25,14,14
Tajikistan,GDP per capita (constant 2015 US$),770.604105393791,809.368229154093,849.519080831738,889.882383099979,925.970961482804,956.916310930656,997.352614556708,1042.26391757642,1094.8002018221,1148.34676712493,1171.90127480359,1254.06999592306,1325.75545290849,1407.1075436221
Tajikistan,"Life expectancy at birth, total (years)",68.37,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79
Tanzania,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",486,475,448,479,454,433,396,345,319,292,160,162,152,276
Tanzania,GDP per capita (constant 2015 US$),801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.88745117188,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219
Tanzania,"Life expectancy at birth, total (years)",61.127,61.618,62.286,62.788,63.364,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995
Thailand,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",37,37,36,35,34,34,34,34,34,34,36,38,112,34
Thailand,GDP per capita (constant 2015 US$),5059.35747831657,5070.23740191942,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6122.49238460162,6272.57590996341,6393.88744975198
Thailand,"Life expectancy at birth, total (years)",75.012,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412
Timor-Leste,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",439,404,374,349,327,305,287,269,251,237,257,263,235,192
Timor-Leste,GDP per capita (constant 2015 US$),1195.38086241831,1237.48383284275,1269.41629276068,1281.92864092574,1312.96494079465,1319.59297370991,1333.6585468432,1267.08660142883,1237.20064730412,1507.24748294374,1947.83997138866,2015.69270191369,1578.38322939547,1278.41861343542
Timor-Leste,"Life expectancy at birth, total (years)",63.66,64.022,64.384,64.719,65.027,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689
Togo,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",497,501,506,500,490,470,460,443,435,416,398,397,362,349
Togo,GDP per capita (constant 2015 US$),644.563730311597,663.963778088896,687.495795744285,709.092304171157,730.291525419946,751.052405084336,763.276549113054,774.276909071917,791.59353236921,810.514132815471,806.956490395231,835.199051274184,862.763712696128,896.874686928368
Togo,"Life expectancy at birth, total (years)",57.227,57.612,57.94,58.345,58.766,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29,62.739
Tonga,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",85,84,83,80,80,79,78,77,74,73,74,76,72,67
Tonga,GDP per capita (constant 2015 US$),3653.97780899136,3892.76783333257,3932.59369314639,3962.1694894595,4058.815614369,4123.90323993332,4419.81472868939,4568.62468668733,4590.84205874676,4576.85081914532,4656.93166185355,4683.2992269484,4594.63428376463,16220.846707282954
Tonga,"Life expectancy at birth, total (years)",71.319,71.437,71.546,71.65,71.721,71.851,71.951,72.066,72.169,72.292,72.379,72.13,72.635,72.895
Trinidad and Tobago,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",54,53,51,50,50,50,51,51,53,53,35,54,30,54
Trinidad and Tobago,GDP per capita (constant 2015 US$),17945.4187450448,17753.7548307468,18973.3363141699,19564.8491613038,20246.5238461771,20024.754663902,18459.6367502723,17537.9540218964,17399.4608022944,17400.9710162015,15789.6138011089,15616.2902959174,15868.1008675736,16061.9004827224
Trinidad and Tobago,"Life expectancy at birth, total (years)",71.809,72.232,72.513,72.785,72.898,72.882,72.935,72.984,72.658,72.836,72.645,71.111,73.331,73.49
Tunisia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",44,44,43,43,42,40,39,38,38,37,40,65,38,36
Tunisia,GDP per capita (constant 2015 US$),3906.91133143991,3784.74620448381,3900.05126518371,3947.59276091668,4021.60476871861,4014.94773686432,4015.29664102169,4062.22677519573,4128.10393763368,4154.95861594283,3749.26722435797,3902.54258302726,3983.49130488497,3958.56222854122
Tunisia,"Life expectancy at birth, total (years)",74.438,74.471,74.599,74.674,74.784,74.875,75.007,75.177,75.37,75.599,75.004,72.893,76.05,76.508
Turkiye,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",23,23,21,20,20,19,19,18,17,17,19,20,21,15
Turkiye,GDP per capita (constant 2015 US$),8396.92342026278,9201.33726059829,9519.81508910914,10195.8475785153,10556.1170411504,11049.9951100942,11264.6145749335,11953.6664174026,12148.2931275476,12073.8690708145,12179.6626536773,13449.9291299333,14055.1031460453,14713.5670729157
Turkiye,"Life expectancy at birth, total (years)",74.964,74.823,75.552,76.171,76.452,76.539,76.595,77.037,77.454,77.737,76.525,75.722,77.591,77.156
Turkmenistan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",9,8,7,7,6,6,6,5,5,5,5,6,5,5
Turkmenistan,GDP per capita (constant 2015 US$),3900.14237925855,4379.74943394339,4761.0792759807,5131.16736462999,5533.03528846527,5759.497903834,5977.83828113854,6222.55590558882,6460.94356849428,6718.16608056274,6965.11226889286,7248.70763225719,7551.03650143157,7880.44528570939
Turkmenistan,"Life expectancy at birth, total (years)",68.608,68.87,68.961,68.968,69.001,69.061,69.142,69.19,69.272,69.405,68.846,69.353,69.913,70.073
Tuvalu,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",213,169,168,168,168,169,170,171,153,155,206,157,220,170
Tuvalu,GDP per capita (constant 2015 US$),2879.29645720352,3028.2511217061,2922.07629963849,3030.55285189857,3035.24325598472,3357.83417700071,3558.61212970652,3666.20189700038,3757.85997284742,4345.99606453315,4233.0183205634,4396.04894488478,4515.29701517492,4773.34085526672
Tuvalu,"Life expectancy at birth, total (years)",64.834,64.96,65.079,65.171,65.278,65.365,65.51,65.683,65.871,66.109,66.357,65.824,66.852,67.105
Uganda,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",304,295,285,308,311,299,272,246,232,219,209,216,184,170
Uganda,GDP per capita (constant 2015 US$),768.624091660131,816.516366587228,823.580468285493,828.988669729986,845.978664791099,862.934610355811,874.648370639216,871.093880017151,895.07512785438,920.939101515671,917.0350317644,919.401675217265,933.094056370423,955.745797275462
Uganda,"Life expectancy at birth, total (years)",59.959,60.791,61.579,62.353,63.057,63.831,64.494,65.174,65.775,66.354,66.41,66.45,67.675,68.252
Ukraine,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",21,20,20,20,19,17,17,16,16,16,18,26,16,15
Ukraine,GDP per capita (constant 2015 US$),2285.93383789063,2418.12084960938,2426.92944335938,2432.41625976563,2308.6435546875,2094.47387695313,2156.0830078125,2217.7529296875,2308.6669921875,2398.07836914063,2324.107421875,2426.6123046875,1874.66296386719,2159.94653320313
Ukraine,"Life expectancy at birth, total (years)",70.188,70.711,71.09,71.474,71.803,72.686,73.389,73.993,73.569,73.92,73.283,71.631,72.658,73.422
United Arab Emirates,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",3,4,4,4,3,3,3,3,3,3,6,6,2,3
United Arab Emirates,GDP per capita (constant 2015 US$),42645.6359569427,43800.1592968488,42868.0975031847,43269.8404646118,43023.1904165525,43534.9972681733,43745.2881662331,42690.2147775401,42679.751908331,42700.1297920702,40776.6308681689,41778.5838745072,42687.7207175669,42507.787339453
United Arab Emirates,"Life expectancy at birth, total (years)",81.886,81.898,81.913,81.95,81.99,82.076,82.195,82.388,82.449,82.596,81.936,79.083,80.487,82.909
United Kingdom,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",10,10,9,9,9,9,9,9,9,9,14,13,15,8
United Kingdom,GDP per capita (constant 2015 US$),42311.4329860219,42459.9629998419,42802.0207834042,43281.5764200721,44336.537861323,44964.3911437292,45482.4668618551,46374.5811167058,46742.1481190493,47234.2466070513,42215.8837450989,45873.869597011,47551.2296562184,47322.6682239254
United Kingdom,"Life expectancy at birth, total (years)",80.4024390243902,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.3691219512195,80.331756097561,80.6473170731707,81.0112195121951,81.2380975609756
United States,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",15,15,16,16,17,17,18,18,18,18,22,31,20,17
United States,GDP per capita (constant 2015 US$),52821.4047643404,53259.2552138539,54080.2286497215,54844.2425797154,55817.5632471958,57040.2082136605,57658.6708825722,58703.1440780161,60127.2102762459,61400.5481543687,59493.1459820135,62996.2893837444,64342.1179383761,65875.177881434
United States,"Life expectancy at birth, total (years)",78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488,76.9804878048781,76.3292682926829,77.4341463414634,78.3853658536585
Uruguay,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",17,17,16,16,16,16,16,16,16,16,20,49,20,15
Uruguay,GDP per capita (constant 2015 US$),14722.3780081191,15443.9961926395,15949.3176985435,16639.4054750651,17122.0364563225,17125.9016800298,17357.2349882717,17611.6036681064,17608.9441264801,17758.4384253485,16439.3140406635,17365.2637779599,18213.6956137768,18295.9066764742
Uruguay,"Life expectancy at birth, total (years)",76.691,76.614,76.691,76.953,77.194,77.285,77.351,77.618,77.527,77.503,78.381,75.434,76.468,78.138
Uzbekistan,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",34,33,33,32,32,31,31,30,29,29,29,28,27,26
Uzbekistan,GDP per capita (constant 2015 US$),2144.64000565433,2271.00936222974,2395.84036755713,2530.68447898548,2659.99075095143,2803.19018021751,2918.67725852871,2995.76761437609,3108.16187861097,3259.36964632427,3249.05191093933,3442.72484450189,3576.71552716,3725.67414578523
Uzbekistan,"Life expectancy at birth, total (years)",69.836,70.143,70.411,70.692,70.973,71.33,71.58,71.737,71.999,72.093,71.461,71.681,72.147,72.388
Vanuatu,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",114,112,109,110,110,109,107,107,108,105,107,124,105,100
Vanuatu,GDP per capita (constant 2015 US$),2831.4561125716,2857.67479579179,2823.80523018966,2774.47446807163,2798.19313971776,2746.59171880997,2812.11360434484,2920.84492140374,2934.41548444085,2959.73897696398,2747.30576044379,2642.67305152596,2631.5518630347,2627.97526807247
Vanuatu,"Life expectancy at birth, total (years)",69.57,69.729,69.898,69.986,70.043,70.163,70.397,70.5,70.626,70.783,70.385,69.952,71.302,71.477
"Venezuela, RB","Maternal mortality ratio (modeled estimate, per 100,000 live births)",110,104,113,123,133,136,162,195,205,202,207,251,219,227
"Venezuela, RB",GDP per capita (constant 2015 US$),64727.4337756302,72660.6754085214,7571.75330129263,NA,NA,10196.1226255982,NA,39691.2133196719,NA,NA,29469.7989279182,11100.2937029544,39780.3966116268,6238.15868442687
"Venezuela, RB","Life expectancy at birth, total (years)",73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566,72.514
Viet Nam,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",62,61,60,60,59,58,56,55,53,52,51,52,49,48
Viet Nam,GDP per capita (constant 2015 US$),2027.58184375924,2132.90453762087,2224.11404253256,2320.08431444934,2439.28655744423,2577.56885340113,2715.57887431272,2868.13680013379,3048.28327602145,3241.07648966529,3303.16949807493,3358.21734764714,3603.86454848348,3760.39771392507
Viet Nam,"Life expectancy at birth, total (years)",73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502,74.588
West Bank and Gaza,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",42,39,36,32,29,26,23,21,19,18,20,29,17,16
West Bank and Gaza,GDP per capita (constant 2015 US$),2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3051.48607007995,3099.9609010368,2862.88117465434
West Bank and Gaza,"Life expectancy at birth, total (years)",73.302,73.557,73.722,74.14,72.781,74.577,74.917,75.216,75.38,75.811,74.998,73.89,76.662,65.17
"Yemen, Rep.","Maternal mortality ratio (modeled estimate, per 100,000 live births)",144,140,137,135,134,135,134,142,134,131,135,156,125,118
"Yemen, Rep.",GDP per capita (constant 2015 US$),2356.19957378133,1994.83660778618,1981.45797496849,2014.72887966873,1950.16251980681,1362.17379435676,1197.95864387491,1103.4563343966,1079.3293698114,1069.78648981973,951.130341070454,916.12989253681,903.53363397836,859.209303110809
"Yemen, Rep.","Life expectancy at birth, total (years)",67.223,67.412,67.569,67.961,68.003,66.761,67.105,67.12,65.915,66.567,66.435,66.019,67.952,69.295
Zambia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",332,291,256,213,174,154,158,141,117,103,99,140,89,85
